batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
9,not_started,shaved beef recipes,recipe_or_dish,5400.0,20.0,Tier 1,5400.0,Shaved Beef Recipe,seo_target,
9,not_started,garlic butter baked tilapia recipe,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Garlic Butter Baked Tilapia Recipe,seo_target,
9,not_started,sidecar cocktail recipe,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Sidecar Cocktail Recipe,seo_target,
9,not_started,hot cereal,ingredient_hub,5400.0,20.0,Tier 1,5400.0,Hot Cereal Recipe,seo_target,
9,not_started,low sugar cereals,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Low Sugar Cereal Recipe,seo_target,
9,not_started,refried black beans,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Refried Black Beans Recipe,seo_target,
9,not_started,polish vodka,ingredient_hub,5400.0,23.0,Tier 1,5400.0,Polish Vodka Recipe,seo_target,
9,not_started,crab boil seasoning,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,Crab Boil Seasoning Recipe,seo_target,
9,not_started,mango tango,ingredient_hub,5400.0,15.0,Tier 1,5400.0,Mango Tango Recipe,seo_target,
9,not_started,chicken pakora,ingredient_hub,5400.0,19.0,Tier 1,5400.0,Chicken Pakora Recipe,seo_target,
9,not_started,quince jam,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Quince Jam Recipe,seo_target,
9,not_started,korean fish cake,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,Korean Fish Cake Recipe,seo_target,
9,not_started,strogonoff,ingredient_hub,5400.0,25.0,Tier 1,5400.0,Strogonoff Recipe,seo_target,
9,not_started,game day recipes,recipe_or_dish,5400.0,23.0,Tier 1,5400.0,Game Day Recipe,seo_target,
9,not_started,pizza dough recipe without yeast,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,Pizza Dough Without Yeast Recipe,seo_target,
9,not_started,honey sesame chicken,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Honey Sesame Chicken Recipe,seo_target,
9,not_started,thai eggplant,ingredient_hub,5400.0,22.0,Tier 1,5400.0,Thai Eggplant Recipe,seo_target,
9,not_started,how to cook chai latte,howto_technique,5400.0,27.0,Tier 1,5400.0,Chai Latte Recipe,seo_target,
9,not_started,how to roast chickpeas,howto_technique,5400.0,28.0,Tier 1,5400.0,Roast Chickpeas Recipe,seo_target,
9,not_started,coddled eggs,ingredient_hub,5400.0,18.0,Tier 1,5400.0,Coddled Egg Recipe,seo_target,
9,not_started,bean soup with ham in crock pot,recipe_or_dish,5400.0,16.0,Tier 1,5400.0,Bean Soup Ham Crock Pot Recipe,seo_target,
9,not_started,low sodium salad dressing,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Low Sodium Salad Dressing Recipe,seo_target,
9,not_started,taramosalata,ingredient_hub,5400.0,25.0,Tier 1,5400.0,Taramosalata Recipe,seo_target,
9,not_started,chicken spiedini,ingredient_hub,5400.0,19.0,Tier 1,5400.0,Chicken Spiedini Recipe,seo_target,
9,not_started,peppercorn sausages,ingredient_hub,5400.0,22.0,Tier 1,5400.0,Peppercorn Sausage Recipe,seo_target,
9,not_started,shaking beef,ingredient_hub,5400.0,25.0,Tier 1,5400.0,Shaking Beef Recipe,seo_target,
9,not_started,mai fun,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Mai Fun Recipe,seo_target,
9,not_started,dressings,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Dressing Recipe,seo_target,
9,not_started,enchiladas rojas,ingredient_hub,5400.0,22.0,Tier 1,5400.0,Enchiladas Roja Recipe,seo_target,
9,not_started,surimi salad,ingredient_hub,5400.0,20.0,Tier 1,5400.0,Surimi Salad Recipe,seo_target,
9,not_started,best bagels,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Bagel Recipe,seo_target,
9,not_started,white pizza recipe,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,White Pizza Recipe,seo_target,
9,not_started,nopales in english,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Nopale English Recipe,seo_target,
9,not_started,english peas,ingredient_hub,5400.0,18.0,Tier 1,5400.0,English Pea Recipe,seo_target,
9,not_started,can coconut oil go bad,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Coconut Oil Go Bad Recipe,seo_target,
9,not_started,nashville hot chicken sandwich,recipe_or_dish,5400.0,15.0,Tier 1,5400.0,Nashville Hot Chicken Sandwich Recipe,seo_target,
9,not_started,unstuffed peppers,ingredient_hub,5400.0,16.0,Tier 1,5400.0,Unstuffed Pepper Recipe,seo_target,
9,not_started,olive garden dressing,recipe_or_dish,5400.0,22.0,Tier 1,5400.0,Olive Garden Dressing Recipe,seo_target,
9,not_started,stuffed manicotti,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Stuffed Manicotti Recipe,seo_target,
9,not_started,bean dishes,ingredient_hub,5400.0,24.0,Tier 1,5400.0,Bean Dishe Recipe,seo_target,
9,not_started,meatball appetizers,ingredient_hub,5400.0,18.0,Tier 1,5400.0,Meatball Appetizer Recipe,seo_target,
9,not_started,chicken pesto sandwich,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,Chicken Pesto Sandwich Recipe,seo_target,
9,published,simple pecan pie recipe,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Pecan Pie Recipe,seo_target,
9,not_started,fall dessert recipes,recipe_or_dish,5400.0,24.0,Tier 1,5400.0,Fall Dessert Recipe,seo_target,
9,not_started,sausage stuffed mushrooms,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Sausage Stuffed Mushroom Recipe,seo_target,
9,not_started,tomahawk steak recipe,recipe_or_dish,5400.0,19.0,Tier 1,5400.0,Tomahawk Steak Recipe,seo_target,
9,not_started,hachis parmentier,ingredient_hub,5400.0,24.0,Tier 1,5400.0,Hachis Parmentier Recipe,seo_target,
9,not_started,middle eastern desserts,recipe_or_dish,5400.0,24.0,Tier 1,5400.0,Middle Eastern Dessert Recipe,seo_target,
9,not_started,cultivate garlic,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Cultivate Garlic Recipe,seo_target,
9,not_started,ground chicken meatballs,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Ground Chicken Meatballs Recipe,seo_target,
9,not_started,wing dings,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Wing Ding Recipe,seo_target,
9,not_started,blini recipe,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Blini Recipe,seo_target,
9,not_started,pandan cake,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Pandan Cake Recipe,seo_target,
9,not_started,breakfast potluck ideas,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Breakfast Potluck Idea Recipe,seo_target,
9,not_started,turmeric tea,ingredient_hub,5400.0,16.0,Tier 1,5400.0,Turmeric Tea Recipe,seo_target,
9,not_started,Stracchino,ingredient_hub,5400.0,27.0,Tier 1,5400.0,Stracchino Recipe,seo_target,
9,not_started,mexican chicken salad,recipe_or_dish,5400.0,18.0,Tier 1,5400.0,Mexican Chicken Salad Recipe,seo_target,
9,not_started,seafood lasagna recipe,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Seafood Lasagna Recipe,seo_target,
9,not_started,baked chicken tenderloin recipes,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Baked Chicken Tenderloin Recipe,seo_target,
9,not_started,dacquoise,ingredient_hub,5400.0,27.0,Tier 1,5400.0,Dacquoise Recipe,seo_target,
9,not_started,fried rice vegan,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,Fried Rice Vegan Recipe,seo_target,
9,not_started,matzo ball recipe,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Matzo Ball Recipe,seo_target,
9,not_started,spiedini,ingredient_hub,5400.0,18.0,Tier 1,5400.0,Spiedini Recipe,seo_target,
9,not_started,pork cutlet recipes,recipe_or_dish,5400.0,23.0,Tier 1,5400.0,Pork Cutlet Recipe,seo_target,
9,not_started,how to cut green onions,howto_technique,5400.0,27.0,Tier 1,5400.0,Cut Green Onion Recipe,seo_target,
9,not_started,black pudding recipe,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,Black Pudding Recipe,seo_target,
9,not_started,pulled pork temp,recipe_or_dish,5400.0,19.0,Tier 1,5400.0,Pulled Pork Temp Recipe,seo_target,
9,not_started,45 calorie,recipe_or_dish,5400.0,19.0,Tier 1,5400.0,45 Calorie Recipe,seo_target,
9,not_started,maple pancake shot,recipe_or_dish,5400.0,11.0,Tier 1,5400.0,Maple Pancake Shot Recipe,seo_target,
9,not_started,spaghetti with marinara sauce,recipe_or_dish,5400.0,22.0,Tier 1,5400.0,Spaghetti Marinara Sauce Recipe,seo_target,
9,not_started,what is an acai bowl,definition,5400.0,22.0,Tier 1,5400.0,What Is Acai Bowl? (And How to Use It),seo_target,
9,not_started,are veggie straws healthy,recipe_or_dish,5400.0,19.0,Tier 1,5400.0,Are Vegetable Straw Healthy Recipe,seo_target,
9,not_started,sushi pizza,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Sushi Pizza Recipe,seo_target,
9,not_started,peach the,ingredient_hub,5400.0,27.0,Tier 1,5400.0,Peach Recipe,seo_target,
9,not_started,salmon jerky,ingredient_hub,5400.0,25.0,Tier 1,5400.0,Salmon Jerky Recipe,seo_target,
9,not_started,glazed donut calories,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Glazed Donut Calory Recipe,seo_target,
9,not_started,olive oil for chimichurri,recipe_or_dish,5400.0,20.0,Tier 1,5400.0,Olive Oil Chimichurri Recipe,seo_target,
9,not_started,flageolet beans,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Flageolet Beans Recipe,seo_target,
9,not_started,spicy pickles,ingredient_hub,5400.0,27.0,Tier 1,5400.0,Spicy Pickles Recipe,seo_target,
9,not_started,chips and queso,recipe_or_dish,5400.0,24.0,Tier 1,5400.0,Chips Queso Recipe,seo_target,
9,not_started,delmonico potatoes,ingredient_hub,5400.0,22.0,Tier 1,5400.0,Delmonico Potatoe Recipe,seo_target,
9,not_started,gluten free waffles,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Gluten Free Waffles Recipe,seo_target,
9,not_started,pandan extract,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Pandan Extract Recipe,seo_target,
9,not_started,becherovka,ingredient_hub,5400.0,24.0,Tier 1,5400.0,Becherovka Recipe,seo_target,
9,not_started,how much ground coffee per cup,howto_technique,5400.0,26.0,Tier 1,5400.0,How Much Ground Coffee Per Cup Recipe,seo_target,
9,not_started,grilled chicken strips,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Grilled Chicken Strip Recipe,seo_target,
9,not_started,recipes using kale,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Kale Recipe,seo_target,
9,not_started,breakfast menu,ingredient_hub,5400.0,22.0,Tier 1,5400.0,Breakfast Menu Recipe,seo_target,
9,not_started,how long to cook a hard boiled egg,howto_technique,5400.0,29.0,Tier 1,5400.0,Hard Boiled Egg Recipe,seo_target,
9,not_started,how to blanch broccoli,howto_technique,5400.0,16.0,Tier 1,5400.0,Blanch Broccoli Recipe,seo_target,
9,not_started,back bacon,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Back Bacon Recipe,seo_target,
9,not_started,instant pot potato soup,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Instant Pot Potato Soup Recipe,seo_target,
9,not_started,porcini mushroom,ingredient_hub,5400.0,22.0,Tier 1,5400.0,"Porcini Mushroom: Uses, Substitutes & Recipes",seo_target,cuisine_specialty
9,not_started,can you freeze hard boiled eggs,recipe_or_dish,5400.0,24.0,Tier 1,5400.0,Freeze Hard Boiled Egg Recipe,seo_target,
9,not_started,boston cooler,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Boston Cooler Recipe,seo_target,
9,not_started,what is blanching,definition,5400.0,22.0,Tier 1,5400.0,What Is Blanching? (And How to Use It),seo_target,
9,not_started,taralli,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Taralli Recipe,seo_target,
9,not_started,Panda Express Beijing Beef,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Panda Express Beijing Beef Recipe,seo_target,
9,not_started,chicken red hot,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,Chicken Red Hot Recipe,seo_target,
9,not_started,3 ingredient oatmeal cookies,recipe_or_dish,5400.0,23.0,Tier 1,5400.0,3 Ingredient Oatmeal Cookies Recipe,seo_target,
9,not_started,crispy baked sesame tofu recipe,recipe_or_dish,5400.0,19.0,Tier 1,5400.0,Crispy Baked Sesame Tofu Recipe,seo_target,
9,not_started,dry rub chicken wings,recipe_or_dish,5400.0,22.0,Tier 1,5400.0,Dry Rub Chicken Wings Recipe,seo_target,
9,not_started,low sodium bread,recipe_or_dish,5400.0,14.0,Tier 1,5400.0,Low Sodium Bread Recipe,seo_target,
9,not_started,hot pepper chili oil,recipe_or_dish,5400.0,17.0,Tier 1,5400.0,Hot Pepper Chili Oil Recipe,seo_target,
9,not_started,gluten free dairy free recipes,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Gluten Free Dairy Free Recipe,seo_target,
9,not_started,mississippi pot roast instant pot,recipe_or_dish,5400.0,16.0,Tier 1,5400.0,Mississippi Pot Roast Instant Pot Recipe,seo_target,
9,not_started,blueberry waffles,ingredient_hub,5400.0,23.0,Tier 1,5400.0,Blueberry Waffles Recipe,seo_target,
9,not_started,breakfast pastries,ingredient_hub,5400.0,25.0,Tier 1,5400.0,Breakfast Pastry Recipe,seo_target,
9,not_started,easter easy desserts,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Easter Dessert Recipe,seo_target,
9,not_started,how to make coffee without a coffee maker,howto_technique,5400.0,14.0,Tier 1,5400.0,Coffee Without Coffee Maker Recipe,seo_target,
9,not_started,4 ingredient potato soup,recipe_or_dish,5400.0,20.0,Tier 1,5400.0,4 Ingredient Potato Soup Recipe,seo_target,
9,not_started,pizza bread,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Pizza Bread Recipe,seo_target,
9,not_started,eggless chocolate chip cookies,recipe_or_dish,5400.0,13.0,Tier 1,5400.0,Eggless Chocolate Chip Cookies Recipe,seo_target,
9,not_started,sopa de tortilla,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Sopa De Tortilla Recipe,seo_target,
9,not_started,ingredient chili,ingredient_hub,5400.0,25.0,Tier 1,5400.0,Ingredient Chili Recipe,seo_target,
9,not_started,sweet potatoes with marshmallows,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,Sweet Potatoe Marshmallow Recipe,seo_target,
9,not_started,sausage pizza,ingredient_hub,5400.0,27.0,Tier 1,5400.0,Sausage Pizza Recipe,seo_target,
9,not_started,what is inside sushi,definition,5400.0,29.0,Tier 1,5400.0,What Is Inside Sushi? (And How to Use It),seo_target,
9,not_started,pineapple thai,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Pineapple Thai Recipe,seo_target,
9,not_started,how long does chicken take to thaw,howto_technique,5400.0,24.0,Tier 1,5400.0,How Long Chicken Take Thaw Recipe,seo_target,
9,not_started,side dishes for chicken,recipe_or_dish,5400.0,24.0,Tier 1,5400.0,Side Dishe Chicken Recipe,seo_target,
9,not_started,kaju milk,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Kaju Milk Recipe,seo_target,
9,not_started,apple jelly,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Apple Jelly Recipe,seo_target,
9,not_started,whisky sour recipe,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Whisky Sour Recipe,seo_target,
9,not_started,grillen vegan,ingredient_hub,5400.0,21.0,Tier 1,5400.0,Grillen Vegan Recipe,seo_target,
9,not_started,arbys sauce,ingredient_hub,5400.0,24.0,Tier 1,5400.0,Arby Sauce Recipe,seo_target,
9,not_started,instant pot sweet potatoes,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Instant Pot Sweet Potatoe Recipe,seo_target,
9,not_started,crockpot chicken and rice recipes,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,Crockpot Chicken Rice Recipe,seo_target,
9,not_started,dijonnaise,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Dijonnaise Recipe,seo_target,
9,not_started,beef bone broth recipe,recipe_or_dish,5400.0,22.0,Tier 1,5400.0,Beef Bone Broth Recipe,seo_target,
9,not_started,fruit tray ideas,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Fruit Tray Idea Recipe,seo_target,
9,not_started,zapallo,ingredient_hub,5400.0,23.0,Tier 1,5400.0,Zapallo Recipe,seo_target,
9,not_started,breakfast shot,ingredient_hub,5400.0,11.0,Tier 1,5400.0,Breakfast Shot Recipe,seo_target,
9,not_started,mince meat pasties,recipe_or_dish,5400.0,17.0,Tier 1,5400.0,Mince Meat Pasty Recipe,seo_target,
9,not_started,chinese pepper steak,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Chinese Pepper Steak Recipe,seo_target,
9,not_started,pan de jamon,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,Pan De Jamon Recipe,seo_target,
9,not_started,puerto rican desserts,recipe_or_dish,5400.0,21.0,Tier 1,5400.0,Puerto Rican Dessert Recipe,seo_target,
9,not_started,what is poi,definition,5400.0,16.0,Tier 1,5400.0,What Is Poi? (And How to Use It),seo_target,
9,not_started,chinese green beans recipe,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,Chinese Green Beans Recipe,seo_target,
9,not_started,indian pudding,ingredient_hub,5400.0,25.0,Tier 1,5400.0,Indian Pudding Recipe,seo_target,
9,not_started,what temperature should pork be cooked to,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,What Temperature Should Pork Be Cooked Recipe,seo_target,
9,not_started,fig preserves recipe,recipe_or_dish,5400.0,27.0,Tier 1,5400.0,Fig Preserve Recipe,seo_target,
9,not_started,blueberry cake recipe,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Blueberry Cake Recipe,seo_target,
9,not_started,how to keep strawberries fresh,howto_technique,5400.0,27.0,Tier 1,5400.0,Keep Strawberry Fresh Recipe,seo_target,
9,not_started,crockpot chicken and stuffing,recipe_or_dish,5400.0,26.0,Tier 1,5400.0,Crockpot Chicken Stuffing Recipe,seo_target,
9,not_started,instant pot soup recipes,recipe_or_dish,5400.0,22.0,Tier 1,5400.0,Instant Pot Soup Recipe,seo_target,
9,not_started,bean soup slow cooker ham,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Bean Soup Slow Cooker Ham Recipe,seo_target,
9,not_started,chicken fritta,ingredient_hub,5400.0,16.0,Tier 1,5400.0,Chicken Fritta Recipe,seo_target,
9,not_started,baked scallops,ingredient_hub,5400.0,18.0,Tier 1,5400.0,Baked Scallops Recipe,seo_target,
9,not_started,dairy free,ingredient_hub,5400.0,23.0,Tier 1,5400.0,Dairy Free Recipes: Our Best Collection,seo_target,
9,not_started,french pastry,ingredient_hub,5400.0,28.0,Tier 1,5400.0,French Pastry Recipe,seo_target,
9,not_started,frozen spinach,ingredient_hub,5400.0,21.0,Tier 1,5400.0,Frozen Spinach Recipe,seo_target,
9,not_started,cereal milk,ingredient_hub,5400.0,27.0,Tier 1,5400.0,Cereal Milk Recipe,seo_target,
9,not_started,substitute for apple cider vinegar,substitute,5400.0,26.0,Tier 1,5400.0,Best Substitutes for Apple Cider Vinegar,seo_target,
9,not_started,kaffir lime leaf,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,"Kaffir Lime Leaf: Uses, Substitutes & Recipes",seo_target,cuisine_specialty
9,not_started,pulled pork bbq in the oven,recipe_or_dish,5400.0,20.0,Tier 1,5400.0,Pulled Pork Barbecue Oven Recipe,seo_target,
9,not_started,healthy chocolate,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Healthy Chocolate Recipe,seo_target,
9,not_started,epazote en ingles,recipe_or_dish,5400.0,23.0,Tier 1,5400.0,Epazote En Ingle Recipe,seo_target,
9,not_started,halloween cake,ingredient_hub,5400.0,23.0,Tier 1,5400.0,Halloween Cake Recipe,seo_target,
9,not_started,injera recipe,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,Injera Recipe,seo_target,
9,not_started,Percebes,ingredient_hub,5400.0,22.0,Tier 1,5400.0,Percebe Recipe,seo_target,
9,not_started,tempura udon,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Tempura Udon Recipe,seo_target,
9,not_started,japanese fried chicken,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Japanese Fried Chicken Recipe,seo_target,
9,not_started,funeral sandwiches,ingredient_hub,5400.0,26.0,Tier 1,5400.0,Funeral Sandwiche Recipe,seo_target,
9,not_started,cebollitas,ingredient_hub,5400.0,23.0,Tier 1,5400.0,Cebollita Recipe,seo_target,
9,not_started,pig roast,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Pig Roast Recipe,seo_target,
9,not_started,manjar,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Manjar Recipe,seo_target,
9,not_started,boiled groundnut recipes,recipe_or_dish,5400.0,25.0,Tier 1,5400.0,Boiled Groundnut Recipe,seo_target,
9,not_started,english toffee,ingredient_hub,5400.0,26.0,Tier 1,5400.0,English Toffee Recipe,seo_target,
9,not_started,chilorio,ingredient_hub,5400.0,29.0,Tier 1,5400.0,Chilorio Recipe,seo_target,
9,not_started,oxtail in spanish,recipe_or_dish,5400.0,23.0,Tier 1,5400.0,Oxtail Spanish Recipe,seo_target,
9,not_started,how to decorate a cake,howto_technique,5400.0,16.0,Tier 1,5400.0,Decorate Cake Recipe,seo_target,
9,not_started,lemon bread,ingredient_hub,5400.0,28.0,Tier 1,5400.0,Lemon Bread Recipe,seo_target,
9,not_started,high protein desserts,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,High Protein Dessert Recipe,seo_target,
9,not_started,best apples for baking,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Apple Baking Recipe,seo_target,
9,not_started,how to make hot chocolate with cocoa powder,howto_technique,5400.0,27.0,Tier 1,5400.0,Hot Chocolate Cocoa Powder Recipe,seo_target,
9,not_started,maple butter,ingredient_hub,5400.0,24.0,Tier 1,5400.0,Maple Butter Recipe,seo_target,
9,not_started,baked acorn squash,recipe_or_dish,5400.0,29.0,Tier 1,5400.0,Baked Acorn Squash Recipe,seo_target,
9,not_started,pan de elote,recipe_or_dish,5400.0,13.0,Tier 1,5400.0,Pan De Elote Recipe,seo_target,
9,not_started,fried salmon,ingredient_hub,5400.0,24.0,Tier 1,5400.0,Fried Salmon Recipe,seo_target,
9,not_started,bbq pork chops,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Barbecue Pork Chop Recipe,seo_target,
9,not_started,vegan soup recipes,recipe_or_dish,5400.0,20.0,Tier 1,5400.0,Vegan Soup Recipe,seo_target,
9,not_started,recipe for mulling spices apple cider,recipe_or_dish,5400.0,8.0,Tier 1,5400.0,Mulling Spice Apple Cider Recipe,seo_target,
9,not_started,7 layer cookies,recipe_or_dish,5400.0,16.0,Tier 1,5400.0,7 Layer Cookies Recipe,seo_target,
9,not_started,popo de queijo,recipe_or_dish,5400.0,28.0,Tier 1,5400.0,Popo De Queijo Recipe,seo_target,
